album_artist,album,track_artist,track,isrc,upc,release_date,year,provider,capif,sello
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Mi Celosa Hermosa,BK4DA2678712,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Bonita Pero Mentirosa,BK4DA2678713,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,20 Rosas,BK4DA2678714,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Qué Locura,BK4DA2678715,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Cómo Te Voy a Olvidar,BK4DA2678716,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,La Pachanga,BK4DA2678717,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Rico y Suave,BK4DA2678718,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,La Va a Pagar,BK4DA2678719,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Tatuaje,BK4DA2678720,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Necesito Una Droga,BK4DA2678721,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sergio Torres,SERGIO TORRES / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sergio Torres,Amor de Chat,BK4DA2678722,1200214967208.0,2026-08-29 00:00:00,2026.0,ada,NO,
Aneley|Daniel Agostini|Chaparral,AÚN SIGO VIVO,Aneley|Daniel Agostini|Chaparral,AÚN SIGO VIVO,QT8CF2679004,5063962711792.0,2026-09-02 00:00:00,2026.0,soundon,NO,
Mamiyosoyelth,LOS DUEÑOS DEL CHICHE,Mamiyosoyelth|Lihueeel|El Pesa 9,PERREO TROKA,NL8RL2697248,8721554476784.0,2026-09-03 00:00:00,2026.0,fuga,NO,
Mamiyosoyelth,LOS DUEÑOS DEL CHICHE,Mamiyosoyelth|Eric Santana,PERREO WIGO WIGO,NL8RL2697255,8721554476784.0,2026-09-03 00:00:00,2026.0,fuga,NO,
Mamiyosoyelth,LOS DUEÑOS DEL CHICHE,Mamiyosoyelth|El Pesa 9,PERREO TAMO EN LA COCINA,NL8RL2697250,8721554476784.0,2026-09-03 00:00:00,2026.0,fuga,NO,
Mamiyosoyelth,LOS DUEÑOS DEL CHICHE,Mamiyosoyelth|Eric Santana,MEGA TH,NL8RL2697251,8721554476784.0,2026-09-03 00:00:00,2026.0,fuga,NO,
Mamiyosoyelth,LOS DUEÑOS DEL CHICHE,Mamiyosoyelth|Eric Santana,PERREO DESCONTROLANDO,NL8RL2697252,8721554476784.0,2026-09-03 00:00:00,2026.0,fuga,NO,
Mamiyosoyelth,LOS DUEÑOS DEL CHICHE,Mamiyosoyelth|Eric Santana,PERREO APAGADERA DE CINE,NL8RL2697253,8721554476784.0,2026-09-03 00:00:00,2026.0,fuga,NO,
Mamiyosoyelth,LOS DUEÑOS DEL CHICHE,Mamiyosoyelth|Eric Santana,PERREO ROMPI,NL8RL2697254,8721554476784.0,2026-09-03 00:00:00,2026.0,fuga,NO,
Para El Mundo|Agustina Riavec featuring Aneley,Te pido (feat. Aneley),Para El Mundo|Agustina Riavec featuring Aneley,Te pido (feat. Aneley),BK4DA2679201,1200220043644.0,2026-09-02 00:00:00,2026.0,ada,NO,
Tito Ventura|Anthony Godfather,Samba Mambo - Radio Edit,Tito Ventura|Anthony Godfather,Samba Mambo - Radio Edit,NL8RL2698261,8721554517739.0,2026-09-17 00:00:00,2026.0,fuga,NO,
Tito Ventura|Anthony Godfather,Samba Mambo - Extended Mix,Tito Ventura|Anthony Godfather,Samba Mambo - Extended Mix,NL8RL2698247,8721554517111.0,2026-09-17 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|Candu Dominguez|G Sony,Recuérdame,La Juntada De Los Artistas|Candu Dominguez|G Sony,Recuérdame,BK4DA2680488,1200220057207.0,2026-09-05 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Candu Dominguez|G Sony,Todo lo Perdí Por Ti / Lost On You,La Juntada De Los Artistas|Candu Dominguez|G Sony,Todo lo Perdí Por Ti / Lost On You,BK4DA2680489,1200220057252.0,2026-09-05 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Candu Dominguez,CANDU DOMÍNGUEZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez,El Hombre Que Yo Amo,BK4DA2680490,1200220057313.0,2026-09-05 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Candu Dominguez,CANDU DOMÍNGUEZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez,"Ya Llegaré, Libre Soy",BK4DA2680491,1200220057313.0,2026-09-05 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Candu Dominguez,CANDU DOMÍNGUEZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Candu Dominguez,Cosas Imposibles,BK4DA2680492,1200220057313.0,2026-09-05 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|G Sony,G SONY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Te Conozco Bien,BK4DA2680493,1200220057436.0,2026-09-05 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|G Sony,G SONY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Impro Freestyle,BK4DA2680494,1200220057436.0,2026-09-05 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|G Sony,G SONY / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|G Sony,Asignatura Pendiente,BK4DA2680495,1200220057436.0,2026-09-05 00:00:00,2026.0,ada,NO,
Caned Gonzalez|Santygolden,Vamos a Desconocernos,Caned Gonzalez|Santygolden,Vamos a Desconocernos,ARDL12600151,8721554545893.0,2026-09-04 00:00:00,2026.0,fuga,NO,
DJ Plaga|Del40suena0,Boom Shakalaka,DJ Plaga|Del40suena0,Boom Shakalaka,BK4DA2681516,1200220070466.0,2026-09-06 00:00:00,2026.0,ada,NO,
